secomm_scheme_code,secomm_unit_code,ghn_scheme_code,ghn_provider_key,mapping_method,mapping_status,note
VN_ADMIN_2025,VNA25-2EE41C2E5A,GHN_ADMIN_2025,1006060,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2EFA60B6C8,GHN_ADMIN_2025,1005751,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2F106FA1A6,GHN_ADMIN_2025,1004927,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2F200E3F19,GHN_ADMIN_2025,1004892,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2F3011CE38,GHN_ADMIN_2025,1005095,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2F3E144BFC,GHN_ADMIN_2025,1004446,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2F489BE54B,GHN_ADMIN_2025,1004201,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2F60B73B19,GHN_ADMIN_2025,1004230,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2F7767997E,GHN_ADMIN_2025,1003691,NORMALIZED_TONE_PLACEMENT,APPROVED,offline-reviewed:1:1:parent-scoped:tone-placement
VN_ADMIN_2025,VNA25-2F79F41A4C,GHN_ADMIN_2025,1006113,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2F91D32181,GHN_ADMIN_2025,1004811,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2F92E5F267,GHN_ADMIN_2025,1005198,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2FA0858E72,GHN_ADMIN_2025,1005409,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2FE6972F76,GHN_ADMIN_2025,1006397,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-2FF359E650,GHN_ADMIN_2025,1005481,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-301DC4C09D,GHN_ADMIN_2025,1004417,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3026EE0BE4,GHN_ADMIN_2025,1003532,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3034E02FBE,GHN_ADMIN_2025,1006611,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-303A0FEC29,GHN_ADMIN_2025,1005340,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-303FA43D78,GHN_ADMIN_2025,1005402,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3046C8C9EC,GHN_ADMIN_2025,1005584,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3067C2321F,GHN_ADMIN_2025,1003730,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-307F7FBAD3,GHN_ADMIN_2025,1005792,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3094396B44,GHN_ADMIN_2025,1005152,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-30D0A6DE99,GHN_ADMIN_2025,1006458,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-30D9794DDA,GHN_ADMIN_2025,1004959,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-311665C405,GHN_ADMIN_2025,1005667,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3132BFFA34,GHN_ADMIN_2025,1004314,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-314B568EA8,GHN_ADMIN_2025,1004158,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3162C9B810,GHN_ADMIN_2025,1005282,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3165CFA76F,GHN_ADMIN_2025,1006367,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-316D38299B,GHN_ADMIN_2025,1006417,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-31946BE04B,GHN_ADMIN_2025,1003587,NORMALIZED_TONE_PLACEMENT,APPROVED,offline-reviewed:1:1:parent-scoped:tone-placement
VN_ADMIN_2025,VNA25-319DD7A6EC,GHN_ADMIN_2025,1006129,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-31AFA835E8,GHN_ADMIN_2025,1004479,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-31C0657674,GHN_ADMIN_2025,1004115,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-31EC611A84,GHN_ADMIN_2025,1004950,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-31FB031E69,GHN_ADMIN_2025,1006196,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-320871430F,GHN_ADMIN_2025,1005077,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3213715827,GHN_ADMIN_2025,1006316,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3231FDF4E4,GHN_ADMIN_2025,1005159,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-325C9B839C,GHN_ADMIN_2025,1005992,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3270ECE460,GHN_ADMIN_2025,1004065,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3284BD752C,GHN_ADMIN_2025,1005109,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-32CEAC8CBB,GHN_ADMIN_2025,1004408,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-32D96A4022,GHN_ADMIN_2025,1004636,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-32DC8561B6,GHN_ADMIN_2025,1006220,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-32EDD8E87D,GHN_ADMIN_2025,1006140,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-330E8F7C36,GHN_ADMIN_2025,1005147,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3313452879,GHN_ADMIN_2025,1005873,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3319812C9E,GHN_ADMIN_2025,1004554,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-331B790258,GHN_ADMIN_2025,1006016,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3348A04C81,GHN_ADMIN_2025,1006378,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-335186D867,GHN_ADMIN_2025,1005713,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3357F1982F,GHN_ADMIN_2025,1004664,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-336A46736C,GHN_ADMIN_2025,1005220,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-336BA23073,GHN_ADMIN_2025,1004700,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3378F66716,GHN_ADMIN_2025,1004133,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3389AB8BEF,GHN_ADMIN_2025,1005911,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3390A6F0AE,GHN_ADMIN_2025,1003377,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-339B0E4833,GHN_ADMIN_2025,1006641,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33A4943AB8,GHN_ADMIN_2025,1004356,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33B527AA07,GHN_ADMIN_2025,1004758,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33B9F47889,GHN_ADMIN_2025,1003929,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33C084AEBA,GHN_ADMIN_2025,1004724,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33CA4F73D3,GHN_ADMIN_2025,1004149,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33E5CE695B,GHN_ADMIN_2025,1003579,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33E62407AE,GHN_ADMIN_2025,1003383,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33E6B4C2CD,GHN_ADMIN_2025,1005461,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33E8B6EEEE,GHN_ADMIN_2025,1006183,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33ED98FF42,GHN_ADMIN_2025,1004118,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-33FF110D69,GHN_ADMIN_2025,1006535,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-340763EA8F,GHN_ADMIN_2025,1005521,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3439ECDE27,GHN_ADMIN_2025,1006464,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-344F38A08D,GHN_ADMIN_2025,1004153,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-34533298E3,GHN_ADMIN_2025,1003770,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-345BBF0E44,GHN_ADMIN_2025,1003750,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-345F54CA5F,GHN_ADMIN_2025,1005177,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-347B8EC48A,GHN_ADMIN_2025,1005279,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-34B4995F68,GHN_ADMIN_2025,1004379,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-34C1FAC900,GHN_ADMIN_2025,1004093,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-34D1C469DD,GHN_ADMIN_2025,1006269,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-34F62C2D23,GHN_ADMIN_2025,1003698,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-350443BAE7,GHN_ADMIN_2025,1006223,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-350D6F0575,GHN_ADMIN_2025,1004287,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-351378100A,GHN_ADMIN_2025,1006122,NORMALIZED_TONE_PLACEMENT,APPROVED,offline-reviewed:1:1:parent-scoped:tone-placement
VN_ADMIN_2025,VNA25-351BE56D03,GHN_ADMIN_2025,1005315,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3571019BAE,GHN_ADMIN_2025,1004836,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3586C637B7,GHN_ADMIN_2025,1005181,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-358B247CA3,GHN_ADMIN_2025,1006371,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-359CD5BB73,GHN_ADMIN_2025,1005292,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35A6432275,GHN_ADMIN_2025,1006356,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35A915393F,GHN_ADMIN_2025,1003393,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35AFF99500,GHN_ADMIN_2025,1003785,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35B08DEA1C,GHN_ADMIN_2025,1005447,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35C626F0F1,GHN_ADMIN_2025,1003855,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35C68854CD,GHN_ADMIN_2025,1003354,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35CC50154D,GHN_ADMIN_2025,1004447,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35DEB18ADB,GHN_ADMIN_2025,1006229,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35E0080824,GHN_ADMIN_2025,1004498,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35EB64A862,GHN_ADMIN_2025,1005877,NORMALIZED_TONE_PLACEMENT,APPROVED,offline-reviewed:1:1:parent-scoped:tone-placement
VN_ADMIN_2025,VNA25-35ECD8E916,GHN_ADMIN_2025,1005367,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-35FE423E32,GHN_ADMIN_2025,1006657,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-36596E14F5,GHN_ADMIN_2025,1003793,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-366D0B8D69,GHN_ADMIN_2025,1003644,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-36956DA9B2,GHN_ADMIN_2025,1005386,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-36A0EB9989,GHN_ADMIN_2025,1003757,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-36E0B71C67,GHN_ADMIN_2025,1004514,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-373393CB72,GHN_ADMIN_2025,1004393,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3735C4A8F2,GHN_ADMIN_2025,1005148,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-373AF5ADA1,GHN_ADMIN_2025,1006580,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3740D0AD0F,GHN_ADMIN_2025,1005462,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-374D2FA031,GHN_ADMIN_2025,1005392,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-376B546F78,GHN_ADMIN_2025,1005365,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-37762F906F,GHN_ADMIN_2025,1004956,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-37773A2CE4,GHN_ADMIN_2025,1005268,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-37A4A349FB,GHN_ADMIN_2025,1006232,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-37AE962115,GHN_ADMIN_2025,1004657,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-37C576022B,GHN_ADMIN_2025,1005596,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-37E3027D5C,GHN_ADMIN_2025,1005529,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-37F5A02D95,GHN_ADMIN_2025,1003598,NORMALIZED_TONE_PLACEMENT,APPROVED,offline-reviewed:1:1:parent-scoped:tone-placement
VN_ADMIN_2025,VNA25-37F7F9616B,GHN_ADMIN_2025,1005743,NORMALIZED_TONE_PLACEMENT,APPROVED,offline-reviewed:1:1:parent-scoped:tone-placement
VN_ADMIN_2025,VNA25-37F8913E77,GHN_ADMIN_2025,1005870,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-37FFEBA3CA,GHN_ADMIN_2025,1005087,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-380693325B,GHN_ADMIN_2025,1004476,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-381B3D353B,GHN_ADMIN_2025,1003651,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3823AB39FD,GHN_ADMIN_2025,1003445,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3873B632F6,GHN_ADMIN_2025,1004533,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-38860BF115,GHN_ADMIN_2025,1005016,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-388C15B6BC,GHN_ADMIN_2025,1003931,NORMALIZED_TONE_PLACEMENT,APPROVED,offline-reviewed:1:1:parent-scoped:tone-placement
VN_ADMIN_2025,VNA25-3892C06818,GHN_ADMIN_2025,1005682,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-38D3B68D4D,GHN_ADMIN_2025,1004649,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-38E6487E89,GHN_ADMIN_2025,1003859,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-38F56A88DD,GHN_ADMIN_2025,1003701,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-38FA7841FB,GHN_ADMIN_2025,1003527,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3913325D93,GHN_ADMIN_2025,1006288,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-392D6365AE,GHN_ADMIN_2025,1004891,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-393007CCF6,GHN_ADMIN_2025,1003902,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3946D007B2,GHN_ADMIN_2025,1004355,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3954C23AA2,GHN_ADMIN_2025,1003524,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-39632DB8E8,GHN_ADMIN_2025,1006195,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3966DDC77C,GHN_ADMIN_2025,1004425,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3999F12C26,GHN_ADMIN_2025,1004176,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-399B2533FB,GHN_ADMIN_2025,1005934,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-39BECDA64A,GHN_ADMIN_2025,1004658,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-39C87D7F22,GHN_ADMIN_2025,1004792,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-39D88085D7,GHN_ADMIN_2025,1006667,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-39E86A84D9,GHN_ADMIN_2025,1005332,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-39FB7A09F5,GHN_ADMIN_2025,1004707,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-39FD4A8C95,GHN_ADMIN_2025,1003412,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3A2B0ACF04,GHN_ADMIN_2025,1003463,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3A4BC078B1,GHN_ADMIN_2025,1004120,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3A62AF6E1D,GHN_ADMIN_2025,1004414,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3A80278FB1,GHN_ADMIN_2025,1004395,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3A8DE527AA,GHN_ADMIN_2025,1004833,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3AA8DC8010,GHN_ADMIN_2025,1006365,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3AD1BEA5FC,GHN_ADMIN_2025,1005262,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3AD85BF7FE,GHN_ADMIN_2025,1004712,NORMALIZED_TONE_PLACEMENT,APPROVED,offline-reviewed:1:1:parent-scoped:tone-placement
VN_ADMIN_2025,VNA25-3B16B0E23D,GHN_ADMIN_2025,1004485,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3B188FA08E,GHN_ADMIN_2025,1004243,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3B38A25990,GHN_ADMIN_2025,1004333,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3B486F6704,GHN_ADMIN_2025,1003662,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3B51C22B24,GHN_ADMIN_2025,1003716,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3B64162BE5,GHN_ADMIN_2025,1005235,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
VN_ADMIN_2025,VNA25-3B791599DD,GHN_ADMIN_2025,1005598,NORMALIZED_EXACT,APPROVED,exact-name:1:1:parent-scoped:safe-normalization
