region_code,region_name_vi,region_name_en,code,parent_code,name_vi,name_en
VN-54,Thái Bình,Thai Binh,VNAP25-7107D7E3D4,VNAP25-74C736884A,Thái Hưng,Thai Hung
VN-54,Thái Bình,Thai Binh,VNAP25-534E7ACD63,VNAP25-74C736884A,Thái Nguyên,Thai Nguyen
VN-54,Thái Bình,Thai Binh,VNAP25-F1EF40C083,VNAP25-74C736884A,Thái Phúc,Thai Phuc
VN-54,Thái Bình,Thai Binh,VNAP25-C4397EF966,VNAP25-74C736884A,Thái Thịnh,Thai Thinh
VN-54,Thái Bình,Thai Binh,VNAP25-6F566E0C9B,VNAP25-74C736884A,Thái Thọ,Thai Tho
VN-54,Thái Bình,Thai Binh,VNAP25-03A0409FEF,VNAP25-74C736884A,Thái Thượng,Thai Thuong
VN-54,Thái Bình,Thai Binh,VNAP25-7504BCC01E,VNAP25-74C736884A,Thái Xuyên,Thai Xuyen
VN-54,Thái Bình,Thai Binh,VNAP25-D9C43EFEBD,VNAP25-74C736884A,Thuần Thành,Thuan Thanh
VN-54,Thái Bình,Thai Binh,VNAP25-256628A359,VNAP25-74C736884A,Thụy Bình,Thuy Binh
VN-54,Thái Bình,Thai Binh,VNAP25-B479220509,VNAP25-74C736884A,Thụy Chính,Thuy Chinh
VN-54,Thái Bình,Thai Binh,VNAP25-95D393CDE3,VNAP25-74C736884A,Thụy Dân,Thuy Dan
VN-54,Thái Bình,Thai Binh,VNAP25-3B17760740,VNAP25-74C736884A,Thụy Duyên,Thuy Duyen
VN-54,Thái Bình,Thai Binh,VNAP25-A513C35932,VNAP25-74C736884A,Thụy Hải,Thuy Hai
VN-54,Thái Bình,Thai Binh,VNAP25-1643A2369F,VNAP25-74C736884A,Thụy Hưng,Thuy Hung
VN-54,Thái Bình,Thai Binh,VNAP25-BAEAC50E86,VNAP25-74C736884A,Thụy Liên,Thuy Lien
VN-54,Thái Bình,Thai Binh,VNAP25-7522A2B88A,VNAP25-74C736884A,Thụy Ninh,Thuy Ninh
VN-54,Thái Bình,Thai Binh,VNAP25-CFE7302CB5,VNAP25-74C736884A,Thụy Phong,Thuy Phong
VN-54,Thái Bình,Thai Binh,VNAP25-D578FF325B,VNAP25-74C736884A,Thụy Quỳnh,Thuy Quynh
VN-54,Thái Bình,Thai Binh,VNAP25-991922564C,VNAP25-74C736884A,Thụy Sơn,Thuy Son
VN-54,Thái Bình,Thai Binh,VNAP25-B997B78448,VNAP25-74C736884A,Thụy Thanh,Thuy Thanh
VN-54,Thái Bình,Thai Binh,VNAP25-A108FABDE4,VNAP25-74C736884A,Thụy Trình,Thuy Trinh
VN-54,Thái Bình,Thai Binh,VNAP25-E1ED970ABA,VNAP25-74C736884A,Thụy Trường,Thuy Truong
VN-54,Thái Bình,Thai Binh,VNAP25-6BA0266654,VNAP25-74C736884A,Thụy Văn,Thuy Van
VN-54,Thái Bình,Thai Binh,VNAP25-8FABEF2DDD,VNAP25-74C736884A,Thụy Việt,Thuy Viet
VN-54,Thái Bình,Thai Binh,VNAP25-49C57AC7A1,VNAP25-74C736884A,Thụy Xuân,Thuy Xuan
VN-54,Thái Bình,Thai Binh,VNAP25-558CC6219F,,Tiền Hải,Tien Hai
VN-54,Thái Bình,Thai Binh,VNAP25-B41FE98C37,VNAP25-558CC6219F,Ái Quốc,Ai Quoc
VN-54,Thái Bình,Thai Binh,VNAP25-DD4F410BB8,VNAP25-558CC6219F,An Ninh,An Ninh
VN-54,Thái Bình,Thai Binh,VNAP25-A042D62A9F,VNAP25-558CC6219F,Bắc Hải,Bac Hai
VN-54,Thái Bình,Thai Binh,VNAP25-27EA725089,VNAP25-558CC6219F,Đông Cơ,Dong Co
VN-54,Thái Bình,Thai Binh,VNAP25-887D6AADCC,VNAP25-558CC6219F,Đông Hoàng,Dong Hoang
VN-54,Thái Bình,Thai Binh,VNAP25-9117FE7511,VNAP25-558CC6219F,Đông Lâm,Dong Lam
VN-54,Thái Bình,Thai Binh,VNAP25-43B94D8C5A,VNAP25-558CC6219F,Đông Long,Dong Long
VN-54,Thái Bình,Thai Binh,VNAP25-47F45D1EFB,VNAP25-558CC6219F,Đông Minh,Dong Minh
VN-54,Thái Bình,Thai Binh,VNAP25-39B80211D3,VNAP25-558CC6219F,Đông Quang,Dong Quang
VN-54,Thái Bình,Thai Binh,VNAP25-C53E530149,VNAP25-558CC6219F,Đông Trà,Dong Tra
VN-54,Thái Bình,Thai Binh,VNAP25-D5EAC8BB85,VNAP25-558CC6219F,Đông Xuyên,Dong Xuyen
VN-54,Thái Bình,Thai Binh,VNAP25-3481EBCAE6,VNAP25-558CC6219F,Nam Chính,Nam Chinh
VN-54,Thái Bình,Thai Binh,VNAP25-BCE1709A10,VNAP25-558CC6219F,Nam Cường,Nam Cuong
VN-54,Thái Bình,Thai Binh,VNAP25-02353F4EE4,VNAP25-558CC6219F,Nam Hà,Nam Ha
VN-54,Thái Bình,Thai Binh,VNAP25-803D7DB51E,VNAP25-558CC6219F,Nam Hải,Nam Hai
VN-54,Thái Bình,Thai Binh,VNAP25-250E366007,VNAP25-558CC6219F,Nam Hồng,Nam Hong
VN-54,Thái Bình,Thai Binh,VNAP25-74378A5987,VNAP25-558CC6219F,Nam Hưng,Nam Hung
VN-54,Thái Bình,Thai Binh,VNAP25-CEE99CCF08,VNAP25-558CC6219F,Nam Phú,Nam Phu
VN-54,Thái Bình,Thai Binh,VNAP25-A3B745B8A4,VNAP25-558CC6219F,Nam Thịnh,Nam Thinh
VN-54,Thái Bình,Thai Binh,VNAP25-F969D7BEC2,VNAP25-558CC6219F,Nam Tiến,Nam Tien
VN-54,Thái Bình,Thai Binh,VNAP25-65DF6C3846,VNAP25-558CC6219F,Nam Trung,Nam Trung
VN-54,Thái Bình,Thai Binh,VNAP25-4A31CDC3FF,VNAP25-558CC6219F,Phương Công,Phuong Cong
VN-54,Thái Bình,Thai Binh,VNAP25-3E89635BEF,VNAP25-558CC6219F,Tây Giang,Tay Giang
VN-54,Thái Bình,Thai Binh,VNAP25-902368BF5A,VNAP25-558CC6219F,Tây Lương,Tay Luong
VN-54,Thái Bình,Thai Binh,VNAP25-0BE8B930F1,VNAP25-558CC6219F,Tây Ninh,Tay Ninh
VN-54,Thái Bình,Thai Binh,VNAP25-89AF1220DD,VNAP25-558CC6219F,Tiền Hải,Tien Hai
VN-54,Thái Bình,Thai Binh,VNAP25-5B8506DAEE,VNAP25-558CC6219F,Vân Trường,Van Truong
VN-54,Thái Bình,Thai Binh,VNAP25-FC1F70CEC5,VNAP25-558CC6219F,Vũ Lăng,Vu Lang
VN-54,Thái Bình,Thai Binh,VNAP25-B959B46321,,Vũ Thư,Vu Thu
VN-54,Thái Bình,Thai Binh,VNAP25-676797A1B7,VNAP25-B959B46321,Bách Thuận,Bach Thuan
VN-54,Thái Bình,Thai Binh,VNAP25-4C3C678906,VNAP25-B959B46321,Đồng Thanh,Dong Thanh
VN-54,Thái Bình,Thai Binh,VNAP25-6C1BC439FD,VNAP25-B959B46321,Dũng Nghĩa,Dung Nghia
VN-54,Thái Bình,Thai Binh,VNAP25-9CFD8DCAA8,VNAP25-B959B46321,Duy Nhất,Duy Nhat
VN-54,Thái Bình,Thai Binh,VNAP25-F53B024947,VNAP25-B959B46321,Hiệp Hòa,Hiep Hoa
VN-54,Thái Bình,Thai Binh,VNAP25-5EDCA0505F,VNAP25-B959B46321,Hòa Bình,Hoa Binh
VN-54,Thái Bình,Thai Binh,VNAP25-FDDA109467,VNAP25-B959B46321,Hồng Lý,Hong Ly
VN-54,Thái Bình,Thai Binh,VNAP25-7273E0EDA1,VNAP25-B959B46321,Hồng Phong,Hong Phong
VN-54,Thái Bình,Thai Binh,VNAP25-3EC7E1F47D,VNAP25-B959B46321,Minh Khai,Minh Khai
VN-54,Thái Bình,Thai Binh,VNAP25-705E0EDBAD,VNAP25-B959B46321,Minh Lãng,Minh Lang
VN-54,Thái Bình,Thai Binh,VNAP25-79A332854A,VNAP25-B959B46321,Minh Quang,Minh Quang
VN-54,Thái Bình,Thai Binh,VNAP25-E0071EBAEC,VNAP25-B959B46321,Nguyên Xá,Nguyen Xa
VN-54,Thái Bình,Thai Binh,VNAP25-77908CC7BE,VNAP25-B959B46321,Phúc Thành,Phuc Thanh
VN-54,Thái Bình,Thai Binh,VNAP25-3D85F95737,VNAP25-B959B46321,Song An,Song An
VN-54,Thái Bình,Thai Binh,VNAP25-80023D6247,VNAP25-B959B46321,Song Lãng,Song Lang
VN-54,Thái Bình,Thai Binh,VNAP25-EE58889568,VNAP25-B959B46321,Tam Quang,Tam Quang
VN-54,Thái Bình,Thai Binh,VNAP25-42A2626905,VNAP25-B959B46321,Tân Hòa,Tan Hoa
VN-54,Thái Bình,Thai Binh,VNAP25-1059B8CBF3,VNAP25-B959B46321,Tân Lập,Tan Lap
VN-54,Thái Bình,Thai Binh,VNAP25-AC97CE04AB,VNAP25-B959B46321,Tân Phong,Tan Phong
VN-54,Thái Bình,Thai Binh,VNAP25-9ED1ED19C2,VNAP25-B959B46321,Trung An,Trung An
VN-54,Thái Bình,Thai Binh,VNAP25-B44F719DFD,VNAP25-B959B46321,Tự Tân,Tu Tan
VN-54,Thái Bình,Thai Binh,VNAP25-BDFB2105D4,VNAP25-B959B46321,Việt Hùng,Viet Hung
VN-54,Thái Bình,Thai Binh,VNAP25-3B3922AE59,VNAP25-B959B46321,Việt Thuận,Viet Thuan
VN-54,Thái Bình,Thai Binh,VNAP25-CAB34C484F,VNAP25-B959B46321,Vũ Đoài,Vu Doai
VN-54,Thái Bình,Thai Binh,VNAP25-7DD521E451,VNAP25-B959B46321,Vũ Hội,Vu Hoi
VN-54,Thái Bình,Thai Binh,VNAP25-B6D444CA98,VNAP25-B959B46321,Vũ Thư,Vu Thu
VN-54,Thái Bình,Thai Binh,VNAP25-5BB990A756,VNAP25-B959B46321,Vũ Tiến,Vu Tien
VN-54,Thái Bình,Thai Binh,VNAP25-1C60A3E24A,VNAP25-B959B46321,Vũ Vân,Vu Van
VN-54,Thái Bình,Thai Binh,VNAP25-EFA3D7CF8F,VNAP25-B959B46321,Vũ Vinh,Vu Vinh
VN-54,Thái Bình,Thai Binh,VNAP25-BB80BFDA1B,VNAP25-B959B46321,Xuân Hòa,Xuan Hoa
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-89CF74913F,,Đại Từ,Dai Tu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-D698E084DE,VNAP25-89CF74913F,An Khánh,An Khanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-C1346EDC76,VNAP25-89CF74913F,Bản Ngoại,Ban Ngoai
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-AE000B5004,VNAP25-89CF74913F,Bình Thuận,Binh Thuan
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-A32CC7E8FE,VNAP25-89CF74913F,Cát Nê,Cat Ne
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-ED40A28E91,VNAP25-89CF74913F,Cù Vân,Cu Van
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-F70A88BF7D,VNAP25-89CF74913F,Đức Lương,Duc Luong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-44D212AF91,VNAP25-89CF74913F,Hà Thượng,Ha Thuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-39AC5ACD7B,VNAP25-89CF74913F,Hoàng Nông,Hoang Nong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-9AD8370268,VNAP25-89CF74913F,Hùng Sơn,Hung Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-BE9E8115EF,VNAP25-89CF74913F,Khôi Kỳ,Khoi Ky
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-EE9F7FCA85,VNAP25-89CF74913F,La Bằng,La Bang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-D67F2B6DCD,VNAP25-89CF74913F,Lục Ba,Luc Ba
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-E531B4951B,VNAP25-89CF74913F,Minh Tiến,Minh Tien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-9192D741EB,VNAP25-89CF74913F,Mỹ Yên,My Yen
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-F621C6244A,VNAP25-89CF74913F,Phú Cường,Phu Cuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-23ECF77690,VNAP25-89CF74913F,Phú Lạc,Phu Lac
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-0B42BD3286,VNAP25-89CF74913F,Phú Thịnh,Phu Thinh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-201004632A,VNAP25-89CF74913F,Phú Xuyên,Phu Xuyen
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-650DC946D1,VNAP25-89CF74913F,Phục Linh,Phuc Linh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-AA6B6685EE,VNAP25-89CF74913F,Phúc Lương,Phuc Luong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4F80BEC1B2,VNAP25-89CF74913F,Quân Chu,Quan Chu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-F44EA493E0,VNAP25-89CF74913F,Tân Linh,Tan Linh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4FD83F1A38,VNAP25-89CF74913F,Tân Thái,Tan Thai
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-8079715854,VNAP25-89CF74913F,Tiên Hội,Tien Hoi
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4D8B683289,VNAP25-89CF74913F,Vạn Phú,Van Phu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-B496E38D07,VNAP25-89CF74913F,Văn Yên,Van Yen
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-157C0113CC,VNAP25-89CF74913F,Yên Lãng,Yen Lang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-09A640784B,,Định Hóa,Dinh Hoa
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-7B4A9DBE95,VNAP25-09A640784B,Bảo Linh,Bao Linh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-9AB4DBCC39,VNAP25-09A640784B,Bình Thành,Binh Thanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-CFD594E4F1,VNAP25-09A640784B,Bình Yên,Binh Yen
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-90F09C76BA,VNAP25-09A640784B,Bộc Nhiêu,Boc Nhieu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-00176365DD,VNAP25-09A640784B,Chợ Chu,Cho Chu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-DCEF0FF018,VNAP25-09A640784B,Điềm Mặc,Diem Mac
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-5057E4EC04,VNAP25-09A640784B,Định Biên,Dinh Bien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-32B0674E8F,VNAP25-09A640784B,Đồng Thịnh,Dong Thinh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-A9A906171A,VNAP25-09A640784B,Kim Phượng,Kim Phuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-8081E2A532,VNAP25-09A640784B,Lam Vỹ,Lam Vy
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-117311FC68,VNAP25-09A640784B,Linh Thông,Linh Thong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-B4571EFB73,VNAP25-09A640784B,Phú Đình,Phu Dinh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-8A1C88ACFB,VNAP25-09A640784B,Phú Tiến,Phu Tien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-FFB5608A3B,VNAP25-09A640784B,Phúc Chu,Phuc Chu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-851AEAD33B,VNAP25-09A640784B,Phượng Tiến,Phuong Tien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-DEF58A4D15,VNAP25-09A640784B,Quy Kỳ,Quy Ky
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-29F62E53C9,VNAP25-09A640784B,Sơn Phú,Son Phu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-B22D700FBD,VNAP25-09A640784B,Tân Dương,Tan Duong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-2262336093,VNAP25-09A640784B,Tân Thịnh,Tan Thinh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-F0D371861F,VNAP25-09A640784B,Thanh Định,Thanh Dinh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-060B6C1F87,VNAP25-09A640784B,Trung Hội,Trung Hoi
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-6A791E4D93,VNAP25-09A640784B,Trung Lương,Trung Luong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-6A8138D106,,Đồng Hỷ,Dong Hy
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-05ED3B1DEF,VNAP25-6A8138D106,Cây Thị,Cay Thi
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-1F38A305E7,VNAP25-6A8138D106,Hòa Bình,Hoa Binh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-2140B101DC,VNAP25-6A8138D106,Hóa Thượng,Hoa Thuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-8EA0565052,VNAP25-6A8138D106,Hóa Trung,Hoa Trung
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-8854219191,VNAP25-6A8138D106,Hợp Tiến,Hop Tien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4F1A336AD8,VNAP25-6A8138D106,Khe Mo,Khe Mo
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-E8A7E03F64,VNAP25-6A8138D106,Minh Lập,Minh Lap
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-DB0DC2C9B3,VNAP25-6A8138D106,Nam Hòa,Nam Hoa
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-2AF7849B78,VNAP25-6A8138D106,Quang Sơn,Quang Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-183EA32D09,VNAP25-6A8138D106,Sông Cầu,Song Cau
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-28F2D79CA6,VNAP25-6A8138D106,Tân Long,Tan Long
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-70EF75595B,VNAP25-6A8138D106,Trại Cau,Trai Cau
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-BF91731820,VNAP25-6A8138D106,Văn Hán,Van Han
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-2BFFEB1E50,VNAP25-6A8138D106,Văn Lăng,Van Lang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4C3659209B,,Phổ Yên,Pho Yen
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-9FBD353576,VNAP25-4C3659209B,Ba Hàng,Ba Hang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-2D47A2C14E,VNAP25-4C3659209B,Bắc Sơn,Bac Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-D78ABB8B67,VNAP25-4C3659209B,Bãi Bông,Bai Bong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-382F66BB4F,VNAP25-4C3659209B,Đắc Sơn,Dac Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-D88FD4C6A2,VNAP25-4C3659209B,Đông Cao,Dong Cao
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-521A526CE8,VNAP25-4C3659209B,Đồng Tiến,Dong Tien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-A1F1CE8536,VNAP25-4C3659209B,Hồng Tiến,Hong Tien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-BCE1B3C757,VNAP25-4C3659209B,Minh Đức,Minh Duc
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-6515AFD8C5,VNAP25-4C3659209B,Nam Tiến,Nam Tien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-B6888199DE,VNAP25-4C3659209B,Phúc Tân,Phuc Tan
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-8A2C151783,VNAP25-4C3659209B,Phúc Thuận,Phuc Thuan
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-EB6D7993A0,VNAP25-4C3659209B,Tân Hương,Tan Huong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-7DC0DB2509,VNAP25-4C3659209B,Tân Phú,Tan Phu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-5A55804EB1,VNAP25-4C3659209B,Thành Công,Thanh Cong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-0E3B6D94D9,VNAP25-4C3659209B,Thuận Thành,Thuan Thanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-D30727028D,VNAP25-4C3659209B,Tiên Phong,Tien Phong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-DE91377D1D,VNAP25-4C3659209B,Trung Thành,Trung Thanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-ECADE6AA06,VNAP25-4C3659209B,Vạn Phái,Van Phai
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-8E80483E2B,,Phú Bình,Phu Binh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-1D8E963AB5,VNAP25-8E80483E2B,Bàn Đạt,Ban Dat
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-E9D44FCBAD,VNAP25-8E80483E2B,Bảo Lý,Bao Ly
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4CD504170E,VNAP25-8E80483E2B,Đào Xá,Dao Xa
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-7AAD2C0483,VNAP25-8E80483E2B,Điềm Thụy,Diem Thuy
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-F339A3CBBB,VNAP25-8E80483E2B,Dương Thành,Duong Thanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-335C8B9E3F,VNAP25-8E80483E2B,Hà Châu,Ha Chau
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-CA9D9865CC,VNAP25-8E80483E2B,Hương Sơn,Huong Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-019489FC1D,VNAP25-8E80483E2B,Kha Sơn,Kha Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-AC1EDE9110,VNAP25-8E80483E2B,Lương Phú,Luong Phu
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-FA95C1103A,VNAP25-8E80483E2B,Nga My,Nga My
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-1B521DAFBA,VNAP25-8E80483E2B,Nhã Lộng,Nha Long
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-866FE7FD22,VNAP25-8E80483E2B,Tân Đức,Tan Duc
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-44EB614741,VNAP25-8E80483E2B,Tân Hòa,Tan Hoa
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-17ABE9F7C4,VNAP25-8E80483E2B,Tân Khánh,Tan Khanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-40F6A05B8D,VNAP25-8E80483E2B,Tân Kim,Tan Kim
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-4334E360CF,VNAP25-8E80483E2B,Tân Thành,Tan Thanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-061C33F752,VNAP25-8E80483E2B,Thanh Ninh,Thanh Ninh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-22CE30674A,VNAP25-8E80483E2B,Thượng Đình,Thuong Dinh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-71F705862E,VNAP25-8E80483E2B,Úc Kỳ,Uc Ky
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-735F1CB820,VNAP25-8E80483E2B,Xuân Phương,Xuan Phuong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-31552478C7,,Phú Lương,Phu Luong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-9E963EDBFE,VNAP25-31552478C7,Cổ Lũng,Co Lung
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-301DC51357,VNAP25-31552478C7,Động Đạt,Dong Dat
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-EC2095CFAB,VNAP25-31552478C7,Đu,Du
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-0D87A4A144,VNAP25-31552478C7,Giang Tiên,Giang Tien
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-3E57312B2C,VNAP25-31552478C7,Hợp Thành,Hop Thanh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-E148B19732,VNAP25-31552478C7,Ôn Lương,On Luong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-35DA4E1F8E,VNAP25-31552478C7,Phú Đô,Phu Do
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-A3C73B6C6D,VNAP25-31552478C7,Phủ Lý,Phu Ly
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-6C5622F97D,VNAP25-31552478C7,Tức Tranh,Tuc Tranh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-D281A11A47,VNAP25-31552478C7,Vô Tranh,Vo Tranh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-716825BA5B,VNAP25-31552478C7,Yên Đổ,Yen Do
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-F9CDCD6E77,VNAP25-31552478C7,Yên Lạc,Yen Lac
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-80BA290F78,VNAP25-31552478C7,Yên Ninh,Yen Ninh
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-EF4EAB805F,VNAP25-31552478C7,Yên Trạch,Yen Trach
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-51DBB442B1,,Sông Công,Song Cong
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-FA23BCF48B,VNAP25-51DBB442B1,Bá Xuyên,Ba Xuyen
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-67EE38B10A,VNAP25-51DBB442B1,Bách Quang,Bach Quang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-682C5FDF3B,VNAP25-51DBB442B1,Bình Sơn,Binh Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-E99606D95A,VNAP25-51DBB442B1,Cải Đan,Cai Dan
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-22011F1D4F,VNAP25-51DBB442B1,Châu Sơn,Chau Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-387334FD4E,VNAP25-51DBB442B1,Lương Sơn,Luong Son
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-1270C2AFF4,VNAP25-51DBB442B1,Mỏ Chè,Mo Che
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-8A905C71D1,VNAP25-51DBB442B1,Phố Cò,Pho Co
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-999336A161,VNAP25-51DBB442B1,Tân Quang,Tan Quang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-802E7AE767,VNAP25-51DBB442B1,Thắng Lợi,Thang Loi
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-85BDED1FF1,,Thái Nguyên,Thai Nguyen
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-038B6652D1,VNAP25-85BDED1FF1,Cam Giá,Cam Gia
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-76C37302F5,VNAP25-85BDED1FF1,Cao Ngạn,Cao Ngan
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-223A7FC278,VNAP25-85BDED1FF1,Chùa Hang,Chua Hang
VN-55,Thái Nguyên,Thai Nguyen,VNAP25-C6AAAF4F9D,VNAP25-85BDED1FF1,Đồng Bẩm,Dong Bam
